212.219,68.0364,0.862979,0.0351196,0.0100556,0.0400657,
211.433,70.5986,2.83919,0.0377202,0.0103003,0.0407855,
211.018,71.3421,3.6869,0.04106,0.0103283,0.0434916,
210.851,71.5502,0.310689,0.0416605,0.0102351,0.0429512,
210.648,71.9204,5.40434,0.0378453,0.0101981,0.0361313,
210.555,71.9371,3.33292,0.0212967,0.0100432,0.0142263,
210.447,71.8619,1.49665,0.0118131,0.00983381,0.00308414,
210.392,71.558,6.03251,-0.00704352,0.00959984,-0.0187705,
210.402,70.9636,2.34022,-0.0361155,0.00932656,-0.0511589,
210.227,69.8967,6.01719,-0.0959321,0.00885237,-0.115393,
133,235,1.5708,0,0,0,
210.189,69.7619,5.31217,-0.152366,0.00890802,-0.175923,
133,235,1.5708,0,0,0,
209.468,69.555,0.102143,-0.153004,0.00970126,-0.176826,
133,235,1.5708,0,0,0,
207.825,66.9138,4.46388,-0.125475,0.0113186,-0.15534,
133,235,1.5708,0,0,0,
205.551,65.3532,2.15454,-0.0251119,0.0125719,-0.0548945,
133,235,1.5708,0,0,0,
204.222,64.4271,3.00569,0.0201675,0.0135135,-0.0151164,
133,235,1.5708,0,0,0,
203.136,63.5572,1.41062,0.0713131,0.0143423,0.0281247,
133,235,1.5708,0,0,0,
202.02,62.9244,0.669423,0.0595774,0.0150677,0.00703081,
133,235,1.5708,0,0,0,
201.425,62.7099,6.0442,0.0140358,0.0154739,-0.0423347,
133,235,1.5708,0,0,0,
201.055,62.5898,0.829084,-0.0185904,0.0157431,-0.0750468,
133,235,1.5708,0,0,0,
200.674,62.4499,2.87464,-0.0711107,0.0159126,-0.123702,
133,235,1.5708,0,0,0,
200.312,62.4028,2.60791,-0.0636056,0.0158463,-0.112045,
199.942,62.4258,1.7359,0.0027757,0.0157535,-0.0474598,
199.597,62.4567,4.13372,0.130654,0.0156443,0.0681565,
199.433,62.4456,3.34905,0.270201,0.0151966,0.192861,
199.364,62.9627,1.4267,0.372054,0.0142836,0.288551,
198.809,62.7328,3.44207,0.683405,0.0140308,0.543392,
199.305,65.709,4.067,0.827092,0.00329959,0.670945,
198.157,68.8584,5.83216,0.838581,6.27579,0.684649,
196.997,69.7341,5.57367,0.783913,6.26825,0.637742,
195.336,69.7975,3.00868,0.643805,6.26119,0.524285,
194.601,70.1824,3.91018,0.617723,6.25603,0.501061,
193.413,70.9652,6.21437,0.595867,6.2507,0.48256,
192.69,71.1953,4.95892,0.549382,6.24557,0.445015,
191.667,71.371,2.53173,0.485457,6.23942,0.397104,
191.108,71.6003,6.16696,0.494487,6.2368,0.40143,
190.663,71.6689,5.19837,0.468865,6.23165,0.381999,
189.897,71.6934,1.01729,0.374896,6.22525,0.314301,
189.427,71.6844,0.0609918,0.264764,6.22343,0.235025,
188.974,71.6097,5.60183,0.0962108,6.21804,0.119828,
188.465,71.518,4.4624,-0.166632,6.21449,-0.0561534,
188.093,71.4511,4.96652,-0.370698,6.21269,-0.186629,
187.82,71.4146,0.0812644,-0.498635,6.2096,-0.260403,
187.523,71.4549,1.87796,-0.830273,6.21052,-0.466957,
186.959,71.4156,0.746246,-1.14395,6.2079,-0.651887,
186.169,71.5667,5.51096,-1.44828,6.20585,-0.825444,
139,291.002,1.5708,4.79944e-05,0,7.19592e-07,
185.609,72.0033,4.57554,-1.96378,6.2071,-1.12632,
138.999,291.004,1.5708,0.000176371,0,1.41458e-05,
185.46,72.1511,3.78971,-2.6698,6.19632,-1.53583,
138.251,291.005,4.15935,0.000313853,0.000561888,5.38962e-05,
185.098,72.3733,3.02574,-3.30988,6.0164,-1.89105,
137.544,292.043,5.23697,0.000372318,0.000537247,3.64439e-05,
184.806,73.2137,3.44707,-3.85702,5.79727,-2.17517,
137.739,292.149,1.13375,0.000464683,0.000495975,-0.000192042,
184.549,74.1408,0.989878,-4.01028,5.70092,-2.21495,
184.367,73.8365,5.96781,-4.25572,5.76253,-2.30707,
137.739,292.149,1.13375,0.000458922,0.000495975,-0.000192042,
184.126,73.9325,0.30602,-4.72919,5.75459,-2.52974,
137.739,292.149,1.13375,0.000458922,0.000495975,-0.000192042,
183.811,74.0716,5.0617,-5.38234,5.8368,-2.84931,
137.739,292.149,1.13375,0.000458922,0.000495975,-0.000192042,
183.292,73.8843,1.48659,-6.09967,5.72818,-3.19951,
137.739,292.149,1.13375,0.000458922,0.000495975,-0.000192042,
182.891,74.3181,0.765943,-6.8802,6.1188,-3.56725,
137.739,292.149,1.13375,0.000458922,0.000495975,-0.000192042,
179.653,77.4264,0.646086,-7.33388,1.61271,-3.75385,
137.739,292.149,1.13375,0.000458922,0.000495975,-0.000192042,
178.758,78.0211,4.58552,-7.65411,1.91183,-3.8692,
137.739,292.149,1.13375,0.000458922,0.000495975,-0.000192042,
178.74,77.9751,6.1335,-8.15725,1.81451,-4.07697,
137.739,292.149,1.13375,0.000458922,0.000495975,-0.000192042,
178.261,76.5658,3.9738,-8.83246,1.45688,-4.36949,
137.739,292.149,1.13375,0.000458922,0.000495975,-0.000192042,
177.567,76.5118,0.728305,-9.57592,1.13023,-4.68838,
137.739,292.149,1.13375,0.000458922,0.000495975,-0.000192042,
177.24,76.7035,6.25686,-10.1288,1.18962,-4.90348,
137.739,292.149,1.13375,0.000458922,0.000495975,-0.000192042,
176.787,77.1335,5.69403,-10.828,1.24729,-5.18938,
137.739,292.149,1.13375,0.000458922,0.000495975,-0.000192042,
176.275,77.1248,5.99722,-11.4818,1.20531,-5.44418,
175.863,77.5727,5.72464,-12.1073,1.23161,-5.67991,
175.414,77.7931,5.71988,-12.6298,1.22414,-5.85764,
175.086,78.3223,5.5171,-13.1474,1.24527,-6.02966,
174.74,78.6731,5.47053,-13.5366,1.2432,-6.13349,
174.488,79.4593,5.20688,-14.2856,1.26492,-6.41394,
174.199,80.007,5.14524,-14.8366,1.24526,-6.59092,
173.504,79.7585,5.62434,-14.703,1.15347,-6.42838,
173.253,80.2518,5.47292,-15.1062,1.1766,-6.53069,
172.867,80.4418,5.55379,-15.173,1.16006,-6.46836,
172.371,80.3475,5.77876,-14.9478,1.12245,-6.26671,
172.197,80.9897,5.50407,-15.4468,1.18093,-6.41429,
171.7,80.9615,5.69737,-15.353,1.1409,-6.27837,
171.133,80.6538,5.97802,-15.0267,1.08959,-6.03336,
170.684,80.3542,6.17331,-14.7113,1.05723,-5.79597,
170.124,79.4009,0.360504,-14.0863,0.946525,-5.41537,
169.666,78.2007,0.858382,-13.6387,0.804063,-5.12589,
169.545,77.2546,1.20304,-13.395,0.697024,-4.93616,
169.698,76.008,1.86784,-13.207,0.520318,-4.778,
170.056,75.4274,2.25982,-13.2548,0.433883,-4.73173,
170.461,75.2334,2.45313,-13.429,0.375887,-4.74096,
170.491,74.7658,2.11287,-13.4861,0.466977,-4.70863,
170.499,74.4066,1.9389,-13.6299,0.495596,-4.70496,
170.469,74.0532,1.8064,-13.7704,0.510427,-4.69542,
170.346,73.6089,1.58909,-13.8764,0.537083,-4.67532,
170.182,73.2137,4.17088,-13.9782,0.560792,-4.64896,
168.76,74.6767,2.73996,-14.1343,0.549309,-4.65408,
169.077,74.8712,3.3196,-14.2772,0.547866,-4.65536,
169.394,75.0742,3.46439,-14.3985,0.547449,-4.64699,
169.236,77.0363,4.79574,-14.5083,0.540257,-4.63942,
168.518,78.3272,5.65045,-14.6228,0.532183,-4.6361,
168.177,78.7852,5.35005,-14.768,0.549412,-4.64034,
167.923,79.1016,5.36533,-14.9026,0.547516,-4.63745,
167.719,79.3743,5.35527,-15.0172,0.544841,-4.6228,
166.794,78.8294,6.01719,-15.0738,0.505951,-4.57228,
166.209,78.4113,6.26822,-15.1081,0.479637,-4.51047,
167.683,83.0951,3.97356,-15.6554,0.717111,-4.77412,
168.16,84.608,3.58393,-16.2362,0.741372,-5.02007,
167.941,83.9003,3.94783,-16.0957,0.794758,-4.86277,
167.089,85.0865,4.78938,-16.7421,0.488463,-5.11031,
167.181,84.8241,5.87316,-16.3318,0.665349,-4.81721,
163.451,76.8727,5.39029,-16.2022,0.0319078,-4.67982,
163.51,76.8426,5.79018,-16.0534,0.0109839,-4.53263,
163.079,76.385,0.0576444,-15.9532,6.26915,-4.41155,
164.179,80.8921,3.41836,-16.1451,0.108468,-4.44201,
164.916,81.9127,2.73351,-16.5623,0.124652,-4.58415,
165.22,81.7864,2.744,-16.8153,0.117021,-4.63855,
165.408,81.7449,2.93633,-17.1076,0.0823311,-4.70388,
165.727,80.8569,2.18393,-16.8104,0.242905,-4.49637,
165.494,79.3951,1.20277,-16.6147,0.419372,-4.34627,
165.302,79.1912,1.32628,-16.6796,0.42355,-4.29481,
164.473,78.9095,0.0167035,-16.5522,0.659901,-4.13829,
164.092,78.3223,0.920349,-16.663,0.458325,-4.14058,
164.066,77.5894,1.36312,-16.7874,0.377093,-4.14244,
162.923,77.9593,5.89517,-16.8631,0.568785,-4.11369,
162.668,77.5697,0.280852,-16.9502,0.487964,-4.09583,
162.362,77.0648,0.568941,-17.0088,0.45576,-4.06299,
161.684,77.8046,6.19715,-17.138,0.555765,-4.0662,
161.336,77.3606,0.164452,-17.1549,0.520732,-4.01393,
160.839,78.2515,6.01753,-17.1779,0.607337,-3.96605,
160.453,79.9883,5.38569,-17.2207,0.747827,-3.92944,
160.21,80.2474,5.42896,-17.1909,0.747928,-3.85862,
160.309,81.6339,4.97125,-17.2977,0.874569,-3.85521,
159.944,80.5795,5.57011,-16.4353,0.83562,-3.39377,
159.335,79.5738,6.24994,-15.4153,0.744853,-2.86987,
158.544,78.0673,1.06014,-14.4621,0.524929,-2.39034,
158.523,76.6113,2.06572,-13.7654,0.320523,-2.04098,
159.084,75.8394,2.75865,-13.4359,0.183657,-1.86702,
159.963,75.856,3.36958,-13.1628,0.0369529,-1.72266,
160.442,75.8608,3.38946,-13.0958,0.048764,-1.67523,
160.889,75.9678,3.39515,-13.1127,0.050733,-1.66417,
161.376,76.2976,3.55992,-13.1894,0.0136333,-1.6812,
161.765,76.258,3.41304,-13.2395,0.046586,-1.68245,
162.111,76.623,3.56934,-13.2918,0.0121597,-1.68249,
162.507,76.7968,3.56374,-13.4004,0.0133119,-1.70979,
162.857,76.7553,3.4829,-13.307,0.0321477,-1.64357,
163.27,76.6439,3.38214,-13.2828,0.057992,-1.6105,
163.575,76.885,3.45004,-13.2262,0.0386384,-1.56377,
163.745,77.1968,3.55204,-12.885,0.00616123,-1.39324,
163.883,77.4537,3.62429,-12.4574,6.26247,-1.18937,
163.985,77.6648,3.67904,-11.9547,6.23793,-0.957912,
164.052,77.8373,3.72367,-11.3908,6.21379,-0.705525,
164.085,77.9765,3.76259,-10.781,6.18912,-0.439214,
164.144,77.8682,3.7006,-10.0234,6.21346,-0.116836,
164.223,77.5527,3.55737,-9.12725,6.28077,0.256251,
164.156,77.6913,3.65239,-8.49932,6.22313,0.512591,
164.077,77.7997,3.72619,-7.87248,6.17692,0.763696,
163.846,77.941,3.85081,-7.05203,6.10007,1.08967,
163.632,78.5619,4.18277,-6.8867,5.91624,1.14578,
163.517,78.6983,4.24525,-6.43721,5.87843,1.3136,
163.405,78.8028,4.30336,-6.0112,5.84436,1.46922,
163.248,79.049,4.48565,-5.76524,5.76488,1.55025,
163.089,79.2477,4.70038,-5.53116,5.69841,1.62519,
162.783,79.3089,2.99239,-5.05316,5.60527,1.79695,
162.699,79.2037,2.392,-4.73914,5.60704,1.90015,
161.691,77.2528,0.867901,-4.58729,5.62758,1.93892,
160.987,76.8676,4.75381,-4.57735,5.63415,1.92106,
160.942,77.3032,6.04183,-4.49404,5.63109,1.93032,
160.71,77.0072,1.81268,-4.24684,5.56029,2.0012,
160.206,77.4244,3.17935,-4.43014,5.70852,1.91418,
160.543,77.9297,5.50018,-4.32313,5.69062,1.93757,
160.436,78.1925,5.12051,-4.33947,5.71701,1.9085,
160.447,78.5642,4.52273,-4.45081,5.75083,1.83776,
160.591,78.965,4.2118,-4.66987,5.7808,1.72242,
159.931,79.3772,0.136958,-4.82099,5.73624,1.63014,
160.212,79.6724,5.19407,-5.00695,5.78578,1.53305,
160.554,80.1068,4.27776,-5.16074,5.8239,1.44613,
160.149,80.9345,5.27035,-6.4016,5.82196,0.880755,
160.203,82.0748,5.09517,-8.05063,5.87271,0.129979,
160.266,83.0004,4.91594,-9.30747,5.90732,-0.43903,
160.612,83.9747,4.49914,-10.5043,5.93939,-0.974123,
160.251,85.1675,6.05939,-12.5065,5.6884,-1.83636,
160.703,86.804,3.02815,-13.5299,6.24227,-2.30367,
160.706,87.5851,4.9952,-15.2333,5.90526,-2.99296,
159.323,89.1636,1.58455,-18.2232,5.53139,-4.23803,
159.107,89.571,2.85857,-20.3729,5.75702,-5.09955,
164.504,107.792,2.80637,-20.5792,5.72474,-5.1129,
165.562,112.587,0.61971,-20.7844,5.7195,-5.11425,
164.484,108.782,1.90774,-21.1126,5.72978,-5.17285,
164.155,107.304,1.8423,-21.5995,5.75532,-5.27195,
163.431,106.311,1.11777,-21.9292,5.83883,-5.28969,
161.991,105.6,6.18793,-22.1799,6.01914,-5.30289,
160.695,107.1,5.22424,-22.2143,6.14931,-5.25899,
160.431,108.189,5.02931,-22.2973,6.17479,-5.23706,
160.206,108.4,5.31116,-22.3458,6.16004,-5.18731,
160.221,109.21,4.99024,-22.4053,6.21471,-5.14848,
159.973,109.01,5.07167,-22.1704,6.24015,-4.95627,
159.898,108.651,4.89804,-21.7148,0.00810671,-4.65417,
159.775,108.519,4.63178,-21.3649,0.04189,-4.40737,
160.816,107.965,3.72044,-20.7913,0.215575,-4.0495,
163.279,103.383,2.02643,-20.5697,0.439127,-3.88937,
162.536,102.192,1.31238,-20.651,0.47276,-3.87692,
161.269,100.564,6.18872,-20.7611,0.494998,-3.87896,
160.603,100.346,0.182641,-20.8154,0.44572,-3.85085,
159.73,100.978,5.76289,-21.0072,0.516288,-3.88584,
159.328,100.592,6.24416,-21.0346,0.482061,-3.84208,
158.872,100.184,0.186067,-21.051,0.476079,-3.7921,
158.47,99.8513,0.280187,-21.0284,0.483544,-3.72293,
158.408,97.3861,1.08322,-20.8873,0.397254,-3.59425,
158.356,96.6561,1.16853,-20.8338,0.385409,-3.51317,
158.399,96.239,1.27654,-20.6248,0.338927,-3.35624,
158.669,95.4797,1.88296,-20.5951,0.227272,-3.29012,
159.502,95.5419,2.96904,-20.3059,0.050999,-3.0988,
160.911,96.7946,4.44831,-20.2927,6.0951,-3.04448,
161.102,96.8911,3.72566,-20.3633,6.1744,-3.03527,
161.05,98.5577,5.09013,-20.606,6.00819,-3.10378,
160.578,99.2486,5.37442,-20.7477,5.97399,-3.12546,
161.271,98.3583,4.70751,-20.3978,5.89712,-2.90273,
160.317,99.2602,0.602507,-20.718,5.85581,-3.0151,
158.798,101.05,2.85008,-20.7605,5.85625,-2.99485,
160.019,101.207,3.77961,-20.8449,5.85635,-2.99218,
159.651,90.7952,3.42397,-20.6295,5.87206,-2.86061,
160.535,86.5952,0.292048,-20.7346,5.88061,-2.8737,
160.101,86.3518,0.193049,-20.8095,5.87842,-2.86914,
159.789,86.2134,0.396858,-20.792,5.8574,-2.82157,
156.334,89.841,1.10049,-21.1839,0.0109687,-2.96914,
158.19,87.8352,2.9745,-21.1107,6.17246,-2.89471,
158.982,87.7955,3.09446,-21.1383,6.14252,-2.86829,
159.66,87.5816,2.93829,-21.2988,6.23509,-2.90251,
160.128,87.049,2.62768,-21.4185,0.0482678,-2.91769,
160.488,86.423,2.43887,-21.4687,0.0894323,-2.90124,
163.641,92.4375,5.83086,-19.8606,5.34994,-2.14031,
163.614,95.1517,1.2765,-18.6453,4.88216,-1.58053,
163.656,96.0438,1.69145,-16.3186,4.87991,-0.551224,
162.846,96.7929,1.57214,-12.7896,5.31444,0.976842,
157.212,98.3019,2.6239,-8.43675,6.25419,2.83213,
166.953,119.432,6.20891,-5.84777,6.25259,3.89157,
131.732,272.917,1.34019,-43.9271,0.0572968,-12.0658,
249.568,340.092,3.09856,-194.537,0.0110589,-74.459,
98.3563,122.926,1.74875,-292.193,6.07408,-113.504,
182.55,100.547,2.57755,-164.839,3.85537,-60.5719,
176.532,113.217,5.01962,-188.892,3.82082,-69.424,
163.563,119.475,5.71546,-190.688,3.5876,-69.3093,
158.952,121.519,5.89588,-192.464,3.57258,-69.1886,
155.471,123.103,6.01426,-193.185,3.53735,-68.6509,
151.853,121.975,0.40165,-192.363,3.40387,-67.5164,
150.508,118.419,1.47971,-191.145,3.17416,-66.2558,
154.698,116.824,1.11215,-190.41,2.90599,-65.2092,
153.947,114.84,1.05398,-188.955,2.9068,-63.9067,
152.31,113.177,0.748518,-186.158,2.92619,-62.1225,
149.774,112.75,6.26975,-182.28,3.01781,-59.9684,
149.024,114.646,5.44979,-178.858,3.20967,-58.0252,
152.777,121.538,2.96782,-177.747,3.58983,-56.9685,
158.743,118.02,2.16001,-179.506,3.6917,-56.9871,
162.009,113.865,2.24136,-181.173,3.68199,-56.9715,
164.834,110.878,1.94493,-181.392,3.71941,-56.4303,
163.785,106.853,5.81184,-180.124,3.84902,-55.366,
160.664,111.266,5.33983,-181.817,3.88253,-55.3769,
159.232,116.086,4.69881,-183.314,3.9637,-55.3167,
163.685,118.673,5.60864,-183.782,4.19995,-54.8967,
157.165,114.443,0.28889,-184.539,4.19972,-54.5851,
202.688,116.931,0.500679,-202.969,5.82805,-60.3984,
168.763,114.814,3.56097,-193.715,4.90571,-56.6078,
163.285,115.899,5.02001,-190.559,5.40629,-54.9595,
163.732,119.874,5.96834,-190.167,5.63701,-54.272,
160.2,117.374,0.647531,-190.258,5.5763,-53.7557,
158.929,114.214,1.18323,-191.438,5.47204,-53.6093,
159.39,112.904,3.65255,-191.032,5.30501,-52.9399,
163.505,118.936,4.43801,-192.698,5.2675,-52.9659,
166.153,123.078,4.33733,-193.903,5.26733,-52.84,
168.063,127.564,4.462,-194.612,5.26505,-52.5545,
169.875,131.178,4.34054,-193.186,5.26719,-51.5842,
172.261,133.8,3.69313,-189.48,5.28464,-49.8998,
175.377,131.303,2.33908,-185.575,5.39099,-48.1807,
172.015,122.551,0.100136,-183.925,5.68899,-47.2004,
165.911,124.502,5.76098,-185.44,5.79032,-47.2309,
162.195,125.66,5.88702,-186.083,5.81941,-46.9859,
158.399,125.083,6.09028,-184.514,5.81731,-46.0549,
155.384,125.444,0.064826,-180.595,5.74094,-44.4122,
153.199,122.493,1.13167,-174.704,5.48196,-42.1922,
158.677,116.973,0.5359,-172.194,5.013,-41.0412,
156.809,116.982,0.348541,-168.097,5.03859,-39.4254,
155.219,116.924,0.103113,-162.423,5.06586,-37.3591,
154.128,115.564,0.142417,-156.348,5.02898,-35.2036,
152.762,116.948,6.10411,-148.676,4.97877,-32.6055,
152.043,117.893,5.85836,-140.315,4.91077,-29.839,
152.712,121.035,4.94276,-131.493,4.94913,-26.9709,
161.661,127.555,3.14386,-127.21,5.4434,-25.4568,
166.112,123.779,2.07871,-127.886,5.48047,-25.4308,
168.84,122.856,2.50625,-128.788,5.48857,-25.468,
173.389,125.087,3.55303,-129.699,5.40151,-25.4919,
174.239,131.197,5.35638,-130.869,5.08469,-25.592,
168.959,133.044,0.526022,-131.967,4.88427,-25.6872,
165.738,133.447,0.0742139,-132.367,4.95724,-25.5795,
162.925,132.659,0.408697,-132.309,4.90013,-25.3416,
173,29,1.5708,0,0,0,
160.662,131.775,0.695708,-131.611,4.81759,-24.9208,
173,29.0005,1.5708,3.21023e-05,0,3.35796e-06,
159.646,129.7,1.58916,-130.768,4.63134,-24.4643,
172.999,29.0012,1.5708,9.3147e-05,0,2.1035e-05,
163.614,127.206,2.1765,-131.079,4.34128,-24.3522,
172.25,29.0007,3.51135,3.09262e-05,0.00158932,-1.40778e-05,
169.989,131.47,4.5789,-129.423,4.34053,-23.6638,
171.749,30.8525,6.00086,3.53626e-05,6.28051,-1.82292e-05,
168.674,136.302,2.21341,-129.821,4.29217,-23.5735,
171.838,30.8641,1.24258,4.76198e-05,6.28069,-9.51876e-06,
167.936,134.104,2.76156,-130.532,4.28974,-23.5753,
172.846,30.2446,5.14414,-0.000172467,6.27885,-0.000227138,
169.549,134.579,3.07171,-131.043,4.28927,-23.517,
172.035,29.998,0.288574,-0.000220128,6.27919,-0.000184943,
171.162,133.596,2.91109,-131.438,4.29869,-23.4233,
171.863,28.6867,4.20876,-0.000138903,6.27984,0.000163553,
172.663,130.87,2.43896,-131.731,4.38868,-23.2987,
171.507,28.167,2.34785,-5.16098e-05,6.28021,0.000670429,
173.862,129.358,2.00169,-130.942,4.51287,-22.8614,
171.524,28.0664,5.20922,-8.42527e-05,6.28035,0.000579936,
170.916,125.555,4.46279,-129.687,4.87567,-22.3008,
171.436,27.8476,3.95807,4.71575e-05,6.28057,0.00111845,
168.162,129.574,1.84647,-130.644,4.75748,-22.3801,
171.253,27.2169,1.82495,0.00047554,6.28103,0.00243805,
167.256,126.794,1.65822,-130.695,4.79051,-22.1969,
171.411,27.2576,1.63662,0.000461219,6.28108,0.0023209,
165.683,123.563,2.18146,-130.845,4.82346,-22.0431,
171.45,27.2153,3.00072,-0.000339524,6.28121,0.000141592,
167.594,122.054,2.94375,-130.616,4.81723,-21.778,
171.636,27.2234,2.88507,-0.00154906,6.28121,-0.00266481,
171.035,126.413,4.63477,-131.592,4.67124,-21.8762,
172.151,25.5036,0.0148726,-0.00153711,6.28085,-0.00185082,
168.956,128.643,3.92809,-133.745,4.55454,-22.3244,
172.101,25.493,3.49045,-0.00261493,6.28086,-0.00402566,
170.564,129.58,3.41807,-135.772,4.5543,-22.7239,
172.704,24.2115,6.21394,-0.00175339,6.28062,-0.00143342,
161.182,132.487,0.668303,-140.686,4.90822,-24.0078,
172.452,24.2934,5.79627,-0.00199045,6.28062,-0.00189214,
164.749,126.077,2.43369,-139.546,4.70673,-23.4422,
172.06,24.1079,3.48043,-0.0028374,6.28066,-0.00340197,
167.225,125.273,0.93171,-140.78,4.59789,-23.605,
171.744,24.2539,5.17175,-0.00310387,6.28069,-0.00364969,
163.244,126.561,0.108585,-142.692,4.43286,-23.9843,
170.637,24.2878,5.83478,-0.00523312,6.28078,-0.00788146,
161.561,125.039,0.198503,-143.407,4.45612,-23.9868,
170.331,24.1119,5.53174,-0.00573026,6.2808,-0.00832675,
158.998,126.283,5.85285,-144.06,4.56564,-23.9698,
170.407,24.1953,3.96087,-0.0080133,6.28077,-0.0124076,
157.638,128.848,4.95969,-144.615,4.73793,-23.9167,
170.174,24.1537,1.97257,-0.0105833,6.28077,-0.0165248,
161.507,132.358,3.01915,-145.189,5.11182,-23.8817,
170.09,24.1599,4.62908,-0.00981797,6.28076,-0.0142528,
165.41,129.09,2.47132,-145.912,5.1375,-23.878,
169.639,24.2064,3.34637,-0.0124059,6.28079,-0.0178893,
168.858,129.306,2.9608,-146.669,5.14863,-23.8616,
168.839,24.8297,1.96017,-0.0174313,6.2809,-0.0251734,
171.677,129.476,3.35004,-147.418,5.08973,-23.8125,
168.829,25.0882,5.30419,-0.0189574,6.28093,-0.0262986,
173.45,134.719,4.88119,-148.137,4.76916,-23.7461,
168.557,25.2523,4.13114,-0.026201,6.28098,-0.0360401,
167.462,138.392,6.20697,-148.838,4.41726,-23.739,
167.722,25.8102,1.69503,-0.0380158,6.28108,-0.0520586,
162.9,131.834,1.34694,-149.54,4.38706,-23.7317,
167.734,25.982,1.00284,-0.0412176,6.28111,-0.0542839,
161.361,130.373,2.38194,-150.205,4.3359,-23.679,
167.713,25.9837,3.98235,-0.0488742,6.28111,-0.0610853,
166.098,131.98,3.33717,-150.914,4.2936,-23.6745,
167.662,26.5883,1.11286,-0.0505797,6.28114,-0.0606496,
168.555,132.606,3.38458,-151.611,4.20037,-23.6535,
167.537,26.5475,0.624559,-0.0534273,6.28112,-0.0616398,
170.575,134.17,3.83489,-152.275,4.03734,-23.5939,
167.616,26.5216,0.655793,-0.0546705,6.28113,-0.0606415,
171.716,135.005,4.30767,-152.911,3.89134,-23.5057,
168.17,26.1573,1.90081,-0.054923,6.28113,-0.0597483,
170.69,136.455,0.0773063,-153.53,3.71913,-23.4026,
168.365,26.0827,2.81846,-0.0682179,6.2811,-0.0761169,
165.454,127.716,2.1435,-154.247,3.55983,-23.4187,
168.111,26.0611,5.98906,-0.0852143,6.2811,-0.0956759,
165.566,123.996,1.15818,-154.932,3.64229,-23.3996,
168.108,26.0619,5.98906,-0.0880846,6.2811,-0.0956759,
162.341,120.524,0.408029,-155.626,3.68706,-23.3902,
168.108,26.0619,5.98906,-0.0880846,6.2811,-0.0956759,
158.883,121.152,5.96369,-156.292,3.76625,-23.3497,
168.303,25.9499,1.23821,-0.10812,6.28104,-0.12186,
156.817,120.719,6.00002,-156.929,3.81128,-23.2791,
168.302,25.9468,1.23821,-0.111776,6.28104,-0.12186,
154.9,122.199,5.65707,-157.515,3.89126,-23.1563,
168.302,25.9468,1.23821,-0.111776,6.28104,-0.12186,
154.705,126.975,4.47648,-158.076,4.11428,-23.0146,
168.509,25.8365,3.01744,-0.14758,6.28098,-0.165779,
161.979,128.712,4.05416,-158.699,4.51785,-22.945,
168.514,25.836,3.01744,-0.152553,6.28098,-0.165779,
165.376,129.005,3.00187,-159.324,4.54981,-22.8802,
168.514,25.836,3.01744,-0.152553,6.28098,-0.165779,
167.235,128.428,2.54103,-159.987,4.63326,-22.8566,
167.739,25.7088,2.42399,-0.182261,6.28103,-0.200629,
166.91,122.634,0.712543,-160.781,4.86353,-22.9611,
167.743,25.7052,2.42399,-0.18828,6.28103,-0.200629,
