-5.95975,-0.765759
-5.86802,0.508248
-6.31887,0.940983
8.62854,42.7508
-85.351,-89.8975
-23.5744,40.2665
47.6084,81.0506
47.6084,49.0289
47.6084,49.0289
47.6084,49.0289
-23.5747,40.2666
-6.3326,0.825618
-6.27996,-0.256454
-6.34063,0.241049
-6.1786,0.575509
-23.5685,40.2675
-23.5747,40.2666
-23.5744,40.2665
-23.5744,40.2665
18.4581,58.4053
-23.5744,40.2665
-23.5744,40.2665
-23.5747,40.2666
-23.5744,40.2665
-23.5744,40.2665
-23.5747,40.2666
-23.57,40.2673
-23.5747,40.2666
-6.08927,-0.683812
-6.49886,0.0233316
-23.5747,40.2666
-23.5747,40.2666
-6.2492,0.236805
82.6159,89.7329
-23.5747,40.2666
-23.6129,40.2748
-23.613,40.2748
-23.5744,40.2665
-23.5744,40.2665
-23.5744,40.2665
24.6608,65.8862
-23.5744,40.2665
-6.33402,-0.543845
-5.82751,0.557808
-23.5747,40.2666
-5.70061,0.412483
-5.81511,0.659332
15.6762,55.5496
15.6762,38.8812
-23.5733,40.2669
-23.5744,40.2665
16.3442,56.25
-9.2907,-11.2856
-23.5747,40.2666
-23.5747,40.2666
-23.5747,40.2666
-6.10269,2.85708
-23.5747,40.2666
5.78135,-18.5572
-23.5747,40.2666
-23.5747,40.2666
-23.5614,40.2688
-23.5747,40.2666
-23.5747,40.2666
-23.6129,40.2748
-23.5744,40.2665
-6.49607,3.21775
-4.57385,7.53266
-23.5744,40.2665
-23.5744,40.2665
-59.2178,81.0909
5.36536,38.4886
5.38613,-13.6773
-4.54749,6.92088
-23.5631,40.2686
-23.5654,40.2682
-4.73095,7.78373
-5.2431,8.38361
-23.5747,40.2666
-23.5747,40.2666
-23.5882,40.2318
-23.5747,40.2666
-23.5744,40.2665
-23.5747,40.2666
11.6467,-20.2645
-4.38137,11.2881
-4.42662,13.0633
-23.5747,40.2666
-2.05781,10.3094
-23.5718,40.2671
-23.5747,40.2666
-23.5747,40.2666
-23.5708,40.2673
-23.5706,40.2676
-23.5747,40.2666
-23.5747,40.2666
-23.5747,40.2666
-23.5721,40.2673
-19.6352,39.2402
-23.3995,40.229
-23.5747,40.2666
-23.3995,40.229
-23.5747,40.2666
-23.5747,40.2666
4.46832,-6.20991
-23.5728,40.2669
-5.18698,13.5002
-23.5728,40.2669
-23.5747,40.2666
-23.5731,40.2668
-23.5731,40.2668
-23.5722,40.267
-23.5744,40.2665
-23.5747,40.2666
16.0667,-28.2643
11.7575,-18.4761
-23.5747,40.3327
-23.5747,40.2666
-23.5718,40.2671
-23.3995,40.229
-23.5706,40.2673
-23.5728,40.2669
-23.3995,40.229
-23.5706,40.2674
-23.5747,40.2666
-23.5707,40.2674
-23.5747,40.2667
-23.5747,40.2004
9.6244,-17.0638
-23.5721,40.267
-23.5747,40.2666
4.33649,-6.64287
-23.5747,40.2666
-23.5723,40.267
-23.5747,40.2666
-23.5704,40.2674
-23.3995,40.229
-23.5719,40.2671
-23.5689,40.2677
-23.5721,40.267
-23.5747,40.2004
-23.5744,40.2664
-23.5747,40.2666
-23.5744,40.2664
-23.5683,40.2678
-23.5747,40.2666
-23.5747,40.2666
-6.77155,13.8615
-23.5744,40.2664
-23.5747,40.2004
-23.5711,40.2673
-23.5719,40.2673
-23.5717,40.2673
-23.5747,40.2004
-23.5747,40.2666
-23.5747,40.2666
-23.3995,40.229
-23.3995,40.229
-8.88717,15.381
-3.20011,4.86723
-23.5747,40.2666
-23.5747,40.2666
81.0253,-89.2228
-23.5747,40.2666
-23.5747,40.2666
-23.5714,40.2672
-23.5638,40.2689
-23.5744,40.2664
-23.5747,40.2666
-23.5747,40.2666
-23.5744,40.2664
-23.5747,40.2666
-23.3995,40.1628
-23.5747,40.2666
-8.62273,16.4186
-9.18398,14.9664
-23.5747,40.2666
-8.46082,16.3047
-9.00706,15.1329
-11.3084,12.2772
-23.5747,40.2666
-8.87766,14.1621
-8.70933,14.1443
-23.5747,40.2666
-41.9926,-53.2724
-27.6097,-26.0173
-5.69599,18.3091
53.5483,77.4572
-9.27357,13.4738
-7.47634,13.6331
-8.87422,13.6302
-8.47141,13.1201
-8.86812,13.5705
-8.18035,12.3459
-23.5745,40.2664
-23.5738,40.2669
-15.7016,1.95443
-8.83145,11.8999
-23.5747,40.2666
-23.5747,40.3327
-68.1201,-83.264
-12.6011,5.84945
-7.3658,12.7597
-23.5747,40.2666
-9.12521,10.3531
-nan,nan
-23.3995,40.229
-7.3751,11.3759
-7.6811,11.1691
-23.5747,40.2666
-8.44936,9.93674
-8.20967,10.3094
-23.5747,40.2666
-23.579,40.2675
1.57037,21.3457
-11.2827,5.82195
-23.5747,40.2666
-7.4314,10.8637
-23.5747,40.2666
-7.95564,10.0937
-6.89683,9.42844
-23.5747,40.2666
-7.3961,8.59774
-7.76065,8.59512
-8.43363,7.48193
-7.36035,9.38741
-15.6203,-3.05136
-23.5747,40.2666
-8.16814,7.73302
-5.33494,10.3143
-37.9746,-43.4099
-28.7622,-27.3111
-6.7142,9.06219
-5.99948,8.35339
-7.03046,7.92112
-6.65047,7.99833
-7.71051,7.89043
-23.5747,40.2666
19.9771,44.4106
-26.5481,-27.3464
-23.586,40.2779
-28.4792,-30.8342
-28.4792,-30.8342
-23.5747,40.2667
-23.5745,40.2664
-28.6697,-32.5187
-23.6104,40.2743
-24.4464,-25.8548
-23.5745,40.2664
-24.4464,-25.8548
-28.8829,-30.9013
30.4053,-30.3793
-23.6606,40.2803
-23.5747,40.2667
-23.5747,40.2004
-23.5747,40.2667
-23.5747,40.2666
-0.0282941,16.7829
-16.8396,-19.5122
-23.5747,40.2666
-18.0902,-21.0137
-23.5745,40.2665
-23.5746,40.2668
-23.5747,40.2665
-23.5747,40.2666
-23.5702,40.2527
-23.5747,40.2666
-14.4603,-18.7274
-23.5747,40.2666
-23.5747,40.2666
-23.5747,40.2666
-nan,nan
-23.3995,40.229
-23.549,40.3017
-23.5747,40.2666
-23.1101,-40.2161
-12.9472,-12.0277
-23.3995,40.229
-23.5747,40.2666
-10.698,-7.80276
-23.5744,40.2665
-23.5747,40.2004
-23.5744,40.2665
-23.5911,40.2701
-10.6146,-5.25879
-23.5747,40.2665
-nan,nan
-23.5747,40.2664
-2.28358,-2.62295
-2.82773,-2.35425
-23.5654,40.2679
-23.5964,40.2713
-23.5746,40.2664
-23.5747,40.2664
-8.91633,2.82561
-23.5747,40.2664
-23.5747,40.2666
-23.5747,40.2666
-23.5747,40.2664
-23.5747,40.2666
-23.5853,40.2647
-23.5766,40.2748
-23.5558,40.2694
-23.5588,40.2693
-23.5685,40.2677
-23.5981,40.2713
-23.5747,40.3327
-77.5546,-86.6867
-77.5546,-86.6867
-4.74131,7.97202
-23.5745,40.2664
-nan,nan
35.6286,-57.5814
35.6286,-57.5814
6.00175,-10.6713
-23.5716,40.2673
-nan,nan
-23.5701,40.2677
-23.5711,40.2675
-23.5747,40.2666
-nan,nan
-23.5747,40.2666
-5.5439,10.6266
-5.5439,10.6266
-6.35191,10.787
-4.9623,10.5329
0.480185,1.98404
-5.27121,10.5056
-12.0784,20.6536
-nan,nan
-23.5709,40.2676
-nan,nan
-23.5705,40.2677
-23.5684,40.2683
-23.5747,40.2666
-23.5727,40.2672
-23.5747,40.2004
-23.5746,40.2669
-5.5613,12.0547
-6.88102,12.2512
-6.1178,11.5408
-6.71576,12.2545
-23.5723,40.2674
-6.71576,12.2545
-23.5729,40.2672
-23.5686,40.2684
-23.5712,40.2677
-23.5747,40.2004
-23.5723,40.2674
-23.5747,40.2666
-23.5747,40.2666
-23.5739,40.2666
-23.5745,40.2664
-5.49139,12.8802
-5.60792,12.4567
-5.83998,12.7312
-83.0106,89.4099
-83.0106,89.4099
-nan,nan
-23.5478,40.2743
-23.5747,40.2666
-23.5747,40.2666
-23.5718,40.2675
-23.5739,40.2666
-23.574,40.2666
-23.5747,40.2666
-nan,nan
-5.24673,13.4984
-5.0278,13.1796
-23.5747,40.2666
-74.6384,87.134
-4.85385,13.3278
-23.5747,40.2666
-5.14638,14.2321
-23.5061,40.2873
-23.5689,40.2684
-23.5995,40.318
-23.5995,40.2719
-23.5995,40.2719
-23.5747,40.2666
-23.5629,40.2699
-5.91693,14.004
-5.59646,13.1877
-5.86284,13.0945
-6.28089,12.8861
-6.28089,12.8861
-nan,nan
-23.5747,40.2666
-23.5738,40.267
-23.5747,40.2666
-23.5734,40.2671
-23.5747,40.2004
-23.5747,40.2666
-23.574,40.2666
-23.574,40.2666
6.22402,-30.1811
