-6.14088,-0.327824
14.6498,-42.3997
-6.39132,0.831718
-10.7039,11.6934
-14.8973,22.0949
-18.9338,31.5706
-22.7845,39.8746
-26.4297,46.9656
-29.8583,52.9324
-33.0668,57.9207
-36.0574,62.086
-38.8369,65.5716
-41.4151,68.5001
-6.34064,0.240746
-4.51881,-4.336
-2.68778,-8.83986
-0.851249,-13.2321
0.987037,-17.4804
2.82329,-21.5599
4.65376,-25.4531
6.47477,-29.1493
8.28273,-32.644
10.0742,-35.9371
11.8461,-39.0323
13.5952,-41.9361
15.3189,-44.6566
17.0147,-47.2029
-5.911,0.540967
-6.04109,-0.538025
-6.49879,0.0230016
-5.72657,-0.160212
-6.6356,0.0555463
-6.24947,0.236791
-5.85992,0.417693
-5.46983,0.598353
-5.07923,0.778797
-4.68815,0.959038
-4.29664,1.1391
-3.90472,1.31901
-3.51244,1.49879
-3.11982,1.67846
-2.72692,1.85804
-6.29112,-0.481885
-5.82755,0.557715
-6.00541,-0.0728579
-6.18456,-0.707499
-5.81514,0.65925
-5.66463,1.22632
-5.51405,1.79286
-5.36339,2.35877
-5.21266,2.92396
4.87716,35.1993
-6.44618,-0.906167
-17.3069,-37.6051
-6.06402,1.89709
-5.83088,2.76237
-6.10259,2.85724
-5.2173,3.96753
6.30309,-19.5255
17.3609,-39.076
27.2398,-53.4077
35.64,-63.3591
42.588,-70.1782
48.2737,-74.8903
52.9266,-78.2078
56.7575,-80.5966
-6.49598,3.21754
-4.57453,7.53339
-2.63471,11.7424
-0.688841,15.8269
1.25862,19.7666
3.20318,23.5463
5.38613,-13.6772
-4.54624,6.91793
-14.2284,26.5706
-23.1525,42.7052
-4.73138,7.78461
-5.24264,8.38275
-5.75833,8.99059
-6.27309,9.59819
-6.78683,10.2055
-7.29948,10.8127
-7.81095,11.4195
-8.32118,12.0261
11.6467,-20.2645
-4.37972,11.285
-4.42985,13.0691
-4.44465,14.7649
-2.05791,10.3096
-0.626121,8.28725
0.806449,6.25012
2.23801,4.19946
3.66679,2.13654
5.09101,0.0627814
6.50895,-2.02028
7.91894,-4.11091
9.31933,-6.20719
10.7086,-8.30695
-19.6351,39.2402
-22.3982,43.1495
-25.0556,46.7831
-27.6027,50.1447
-30.0367,53.2418
-32.3568,56.0854
4.46826,-6.20981
10.0409,-17.2183
-5.18657,13.4994
-10.9303,24.5748
-16.4606,34.4927
-21.6934,43.0786
-26.5725,50.3393
-31.0694,56.3898
-35.1784,61.3916
-38.9107,65.514
16.0666,-28.2642
11.7583,-18.4778
7.3019,-7.88179
2.75507,3.01001
-1.82667,13.6301
-6.38522,23.5039
-10.8642,32.3496
-15.2129,40.0757
-19.3895,46.7205
-23.3626,52.3879
-27.1115,57.2035
-30.6253,61.2916
-33.9014,64.7651
-36.944,67.7225
9.62439,-17.0638
11.3579,-21.4051
13.0706,-25.567
