396.808,182.274
399.625,177.722
161.909,3.25225
393.187,183.056
-1,-1
401.567,184.129
393.95,189.863
304.104,262.234
-1,-1
-1,-1
402.104,184.762
415.481,178.02
412.161,185.752
414.181,172.564
403.448,179.262
-1,-1
407.686,174.86
410.582,182.332
584.348,304.986
-1,-1
-1,-1
570.364,298.846
-1,-1
418.649,188.645
-1,-1
515.561,121.203
414.634,190.014
418.324,186.792
412.846,180.23
471.851,219.853
-1,-1
423.093,181.82
418.089,182.513
-1,-1
421.851,180.796
412.876,193.591
423.351,183.43
412.078,190.436
418.015,196.36
412.806,190.522
295.42,120.5
415.379,199.525
413.221,198.718
432.716,188.723
417.848,195.463
386.884,213.2
419.349,186.003
414.935,186.463
417.342,180.614
532.42,267.271
-1,-1
-1,-1
466.077,144.605
421.173,185.99
422.972,186.982
416.978,179.157
-1,-1
430.242,183.535
410.812,174.511
413.802,174.424
408.339,172.649
-1,-1
430.597,171.633
427.361,171.612
424.738,174.47
412.681,174.335
414.775,171.733
539.106,276.087
429.983,168.779
420.03,171.265
420.579,174.187
-1,-1
